canonical	count	symbol	root	quality	root_qual	common	root_common	pitch_names	chord_size
"110001010111"	17	G/o9/CaddB	G	other	G other		G 	C D- F G A B- B	7
"101110100001"	7	Bm/CaddE,E-	B	minor	B minor		B 	C D E- E F# B	6
"100010000110"	2787	Am/CaddB-	A	minor	A minor	all-interval tetrachord	A all-interval tetrachord	C E A B-	4
"110111000100"	15	*	D-	other	D- other	combinatorial I (I5)	D- combinatorial I (I5)	C D- E- F- F A	6
"101000001011"	43	B-9/CaddB,omitF	B-	major	B- major	tritone-symmetric pentamirror	B- tritone-symmetric pentamirror	C D A- B- B	5
"101001001101"	199	Bob9/CaddA	B	diminished	B diminished	combinatorial I (I11)	B combinatorial I (I11)	C D F A- A B	6
"001101010000"	1398	E-M9/D	E-	major	E- major	phrygian tetrachord	E- phrygian tetrachord	D E- F G	4
"100100110111"	37	Aob9/CaddG,B	A	diminished	A diminished		A 	C E- G- G A B- B	7
"101110000001"	43	CmM9addE,omitG	C	other	C other	Spanish pentacluster	C Spanish pentacluster	C D E- E B	5
"101101110000"	24	CdimaddG,F,D	C	other	C other		C 	C D E- F G- G	6
"011100110011"	30	Gmaj7/C#addA#,D#	G	other	G other	Gypsy (Roma) hexatonic	G Gypsy (Roma) hexatonic	C# D D# F# G A# B	7
"010011000100"	3125	F+M7/C#	F	augmented	F augmented	augmented major tetrachord	F augmented major tetrachord	C# E F A	4
"000100111011"	23	A-m9/C-addG	A-	minor	A- minor	combinatorial P (P6)	A- combinatorial P (P6)	E- G- G A- B- C-	6
"000100001001"	22717	A-m/C-	A-	minor	A- minor	minor triad	A- minor triad	E- A- C-	3
"000100100010"	25558	E-m	E-	minor	E- minor	minor triad	E- minor triad	E- G- B-	3
"111010011011"	6	A-+M11/CaddB,D	A-	augmented	A- augmented		A- 	C D- D E G A- B- B	8
"001101010110"	147	E-M9/DaddA	E-	major	E- major	phrygian hexamirror	E- phrygian hexamirror	D E- F G A B-	6
"110101101011"	73	C/o11addC-,A-	C	diminished	C diminished	Greek	C Greek	C D- E- F G- A- B- C-	8
"111001011001"	17	Gdom7dim5/CaddA-,D	G	other	G other		G 	C D- D F G A- B	7
"110100010110"	163	A/ob9/CaddD-	A	diminished	A diminished	combinatorial RI (RI8)	A combinatorial RI (RI8)	C D- E- G A B-	6
"011101010100"	34	A7+/C#addD#,D	A	augmented	A augmented	combinatorial I (I11)	A combinatorial I (I11)	C# D D# E# G A	6
"110100000000"	1825	*	C	minor	C minor	phrygian trichord	C phrygian trichord	C D- E-	3
"000110101100"	96	E-dimaddF-,A-	E-	diminished	E- diminished	locrian pentachord	E- locrian pentachord	E- F- G- A- B--	5
"010010000010"	14787	A#dim/C#	A#	diminished	A# diminished	diminished triad	A# diminished triad	C# E A#	3
"101110110000"	44	CmaddD,F#,E	C	other	C other		C 	C D E- E F# G	6
"010000110001"	597	*	G	major	G major	minor-second quartal tetrachord	G minor-second quartal tetrachord	C# F# G B	4
"001110001011"	26	E-power/DaddG#,E,B	E-	other	E- other	complement of all-tri-chord hexachord (inverted form)	E- complement of all-tri-chord hexachord (inverted form)	D E- E G# B- B	6
"111000110100"	156	*	D-	other	D- other	combinatorial I (I5)	D- combinatorial I (I5)	C D- D F# G A	6
"000010010101"	7138	EmaddA	E	minor	E minor	perfect-fourth minor tetrachord	E perfect-fourth minor tetrachord	E G A B	4
"110110001000"	184	D-mM9/C	D-	minor	D- minor	minor-major ninth chord	D- minor-major ninth chord	C D- E- F- A-	5
"101110000110"	5	Adim/CaddB-,E,D	A	other	A other		A 	C D E- E A B-	6
"110000000010"	1884	*	B-	minor	B- minor	minor trichord	B- minor trichord	C D- B-	3
"110001111110"	5	*	G-	major	G- major		G- 	C D- F G- G A- A B-	8
"000010000000"	253761	Epedal	E	other	E other	unison	E unison	E	1
"110110000110"	7	B-dim/CaddA,E-	B-	diminished	B- diminished	alternating hexamirror	B- alternating hexamirror	C D- E- F- A B-	6
"101000010100"	7996	*	A	minor	A minor	quartal tetramirror	A quartal tetramirror	C D G A	4
"100000010001"	8594	CpoweraddB	C	other	C other	incomplete major-seventh chord	C incomplete major-seventh chord	C G B	3
"111000110110"	30	Gdim/CaddA,F#,D	G	other	G other		G 	C D- D F# G A B-	7
"101011010100"	873	Dm11/C	D	minor	D minor	C all combinatorial (P6, I3, RI9)	D C all combinatorial (P6, I3, RI9)	C D E F G A	6
"110010001000"	883	D-mM7/C	D-	minor	D- minor	minor-augmented tetrachord	D- minor-augmented tetrachord	C D- F- A-	4
"000000001110"	732	*	A	other	A other	chromatic trimirror	A chromatic trimirror	G# A A#	3
"101010000001"	1856	CM9	C	major	C major	phrygian tetrachord	C phrygian tetrachord	C D E B	4
"110100011011"	11	A-M11/C-addC-	A-	other	A- other		A- 	C D- E- G A- B- C-	7
"010101001100"	138	A+M7/C#addD#	A	augmented	A augmented	enigmatic pentachord	A enigmatic pentachord	C# D# E# G# A	5
"011010100011"	217	BmM11/C#	B	minor	B minor		B 	C# D E F# A# B	6
"100011110010"	32	C7addF,F#	C	major	C major		C 	C E F F# G B-	6
"001011110001"	44	Em7/DaddF,F#	E	minor	E minor		E 	D E F F# G B	6
"101001000101"	2477	B/ob9/C	B	diminished	B diminished	diminished-major ninth chord	B diminished-major ninth chord	C D F A B	5
"110011010010"	373	Go7/CaddF	G	diminished	G diminished	combinatorial RI (RI9)	G combinatorial RI (RI9)	C D- F- F G B-	6
"001010110101"	687	Em11/D	E	minor	E minor	C all combinatorial (P6, I3, RI9)	E C all combinatorial (P6, I3, RI9)	D E F# G A B	6
"001111001010"	18	B-7/DaddE,E-	B-	major	B- major		B- 	D E- E F A- B-	6
"110010111000"	8	D-mM7/CaddG,G-	D-	minor	D- minor	all tri-chord hexachord (inverted form)	D- all tri-chord hexachord (inverted form)	C D- F- G- G A-	6
"000101000000"	23583	*	F	other	F other	interval class 2	F interval class 2	E- F	2
"011100001111"	7	G#dim/C#addA,A#,D#	G#	other	G# other		G# 	C# D D# G# A A# B	7
"001001010001"	71665	G7/D	G	major	G major	dominant seventh chord	G dominant seventh chord	D F G B	4
"110010000000"	1479	*	C	major	C major	major-minor trichord	C major-minor trichord	C C# E	3
"111011000100"	61	D-+M7/CaddE,D	D-	augmented	D- augmented	combinatorial P (P6)	D- combinatorial P (P6)	C D- D E F A	6
"000111011011"	8	F-maj7/C-addG,B-,F	F-	major	F- major		F- 	E- F- F G A- B- C-	7
"101101101011"	7	C/o9addA-,F,B	C	diminished	C diminished		C 	C D E- F G- A- B- B	8
"101001001111"	32	B-9/CaddA,B	B-	major	B- major		B- 	C D F A- A B- B	7
"000110100001"	2801	C-addF-	C-	major	C- major	perfect-fourth major tetrachord	C- perfect-fourth major tetrachord	E- F- G- C-	4
"010011110011"	12	F#7/C#addG,E#,B	F#	major	F# major		F# 	C# E E# F# G A# B	7
"001000101010"	887	D+addG#	D	augmented	D augmented	augmented seventh chord	D augmented seventh chord	D F# G# A#	4
"111100000111"	18	Adim/CaddB-,B,D-,D	A	diminished	A diminished	chromatic heptamirror	A chromatic heptamirror	C D- D E- A B- B	7
"011100100001"	251	Bm/C#addD#	B	other	B other	center-cluster pentachord	B center-cluster pentachord	C# D D# F# B	5
"010110000001"	466	C#m9	C#	minor	C# minor	lydian tetrachord	C# lydian tetrachord	C# D# E B	4
"101000011010"	298	Gm/CaddA-	G	minor	G minor	phrygian pentachord	G phrygian pentachord	C D G A- B-	5
"101010100001"	282	Bm/CaddE	B	minor	B minor	phrygian pentachord	B phrygian pentachord	C D E F# B	5
"011001011000"	70	Ddim/C#addG	D	diminished	D diminished	Balinese pentachord	D Balinese pentachord	C# D F G A-	5
"000001001011"	1156	Fdim/C-addB-	F	diminished	F diminished	perfect-fourth diminished tetrachord	F perfect-fourth diminished tetrachord	F A- B- C-	4
"001110100111"	9	B-+M7/DaddB,E,E-	B-	augmented	B- augmented	chromatic phrygian inverse	B- chromatic phrygian inverse	D E- E F# A B- B	7
"010110011110"	18	A7/C#addA#,G#,D#	A	major	A major		A 	C# D# E G G# A A#	7
"100111010000"	114	CmaddF,E	C	other	C other	center-cluster pentachord	C center-cluster pentachord	C E- E F G	5
"101110101001"	20	Bm/CaddA-,E,E-	B	minor	B minor		B 	C D E- E F# A- B	7
"001010010110"	1236	E/o7/DaddA	E	diminished	E diminished	Kumoi pentachord	E Kumoi pentachord	D E G A B-	5
"000001011001"	1479	*	G	major	G major	harmonic minor tetrachord	G harmonic minor tetrachord	F G A- B	4
"001001000110"	13580	B-maj7/D	B-	major	B- major	major seventh chord	B- major seventh chord	D F A B-	4
"010000101100"	2890	F#m/C#addG#	F#	minor	F# minor	major-second minor tetrachord	F# major-second minor tetrachord	C# F# G# A	4
"000010011001"	1274	EmaddG#	E	other	E other	major-minor tetramirror	E major-minor tetramirror	E G G# B	4
"100110110101"	50	Ao9/CaddG,E	A	other	A other	harmonic minor scale	A harmonic minor scale	C E- E G- G A B	7
"011000001111"	13	G#dim/C#addA,A#	G#	diminished	G# diminished		G# 	C# D G# A A# B	6
"000110110001"	611	C-addG,F-	C-	other	C- other	minor-major ninth chord	C- minor-major ninth chord	E- F- G- G C-	5
"011000110110"	66	GmM9/C#	G	minor	G minor		G 	C# D F# G A B-	6
"100011111101"	13	FmM9/CaddA,F#,B	F	other	F other		F 	C E F F# G A- A B	8
"110001101011"	6	*	G-	major	G- major		G- 	C D- F G- A- B- C-	7
"100101001010"	1122	Fm7/CaddB-	F	minor	F minor	major pentatonic	F major pentatonic	C E- F A- B-	5
"111001010101"	233	Gdom7dim5/CaddA,D	G	other	G other	mystic heptaachord	G mystic heptaachord	C D- D F G A B	7
"111000100011"	17	*	B-	other	B- other	combinatorial RI (RI4)	B- combinatorial RI (RI4)	C D- D F# B- B	6
"010101000101"	213	A+/C#addD#,B	A	augmented	A augmented	whole-tone pentachord	A whole-tone pentachord	C# D# E# A B	5
"011101011110"	7	A7+/C#addA#,D#,G#,D	A	augmented	A augmented	enigmatic octachord	A enigmatic octachord	C# D D# E# G G# A A#	8
"000011101100"	12	*	F	major	F major	minor-second major pentachord	F minor-second major pentachord	E F F# G# A	5
"000011000101"	992	*	F	major	F major	minor-second quartal tetrachord	F minor-second quartal tetrachord	E F A B	4
"110001000000"	3281	*	D-	major	D- major	incomplete major-seventh chord	D- incomplete major-seventh chord	C D- F	3
"101111000101"	6	B/ob9/CaddE,E-	B	diminished	B diminished		B 	C D E- E F A B	7
"010100011011"	139	G+/C#addA#,G#	G	augmented	G augmented		G 	C# D# G G# A# B	6
"011101010000"	48	C#N6addD#	C#	other	C# other	tritone-expanding pentachord	C# tritone-expanding pentachord	C# D D# E# G	5
"001000010100"	22994	Dsus	G	other	G other	quartal trichord	G quartal trichord	D G A	3
"110010001011"	58	B-/o9/C-	B-	diminished	B- diminished		B- 	C D- F- A- B- C-	6
"001101000101"	160	B/o7/DaddE-	B	diminished	B diminished	Javanese pentatonic	B Javanese pentatonic	D E- F A B	5
"111011110100"	13	D-+M7/CaddG,D,F#,E	D-	other	D- other		D- 	C D- D E F F# G A	8
"100001100100"	1789	F/CaddF#	F	major	F major	major-diminished tetrachord	F major-diminished tetrachord	C F F# A	4
"011000010011"	411	Gm/C#addB	G	other	G other	major-minor diminished pentachord	G major-minor diminished pentachord	C# D G B- B	5
"001100010110"	582	E-maj7/DaddA	E-	major	E- major	Hirajoshi pentatonic	E- Hirajoshi pentatonic	D E- G A B-	5
"001010001011"	486	Edom7dim5/DaddB	E	other	E other	augmented-sixth pentachord	E augmented-sixth pentachord	D E G# B- B	5
"111011001001"	25	*	B	other	B other	Debussy's heptatonic	B Debussy's heptatonic	C D- D E F A- B	7
"001000110110"	915	GmM9/D	G	minor	G minor	minor-major ninth chord	G minor-major ninth chord	D F# G A B-	5
"111001001010"	36	B-m9/CaddD	B-	other	B- other		B- 	C D- D F A- B-	6
"000001000111"	143	B-power/FaddA,B	B-	other	B- other	major third testacluster	B- major third testacluster	F A B- B	4
"010101110010"	38	D#m9/C#addG	D#	minor	D# minor		D# 	C# D# E# F# G A#	6
"111010110010"	52	C7addD-,F#,D	C	major	C major		C 	C D- D E F# G B-	7
"001110000001"	287	Epower/DaddD#	E	other	E other	minor third tetracluster	E minor third tetracluster	D D# E B	4
"010011011001"	104	C#/o7addE#,G#	C#	other	C# other	combinatorial RI (RI4)	C# combinatorial RI (RI4)	C# E E# G G# B	6
"101011011101"	7	CM11addA,A-	C	major	C major	blues	C blues	C D E F G A- A B	8
"110101011100"	8	D-M9/CaddG,A	D-	other	D- other		D- 	C D- E- F G A- A	7
"101101001101"	11	Bo11/CaddA	B	diminished	B diminished	alternating heptachord	B alternating heptachord	C D E- F A- A B	7
"000111101101"	9	F-M9/C-addA,F	F-	other	F- other		F- 	E- F- F G- A- A C-	7
"111001101100"	8	D-maj7/CaddA,F#,D	D-	other	D- other	double harmonic scale	D- double harmonic scale	C D- D F F# A- A	7
"101000100011"	31	B-+/CaddB	B-	augmented	B- augmented	augmented pentacluster	B- augmented pentacluster	C D F# B- B	5
"100001011110"	17	Fm/CaddG,B-,A	F	other	F other	D all combinatorial (P6, I1, RI7)	F D all combinatorial (P6, I1, RI7)	C F G A- A B-	6
"010001001100"	1910	A+M7/C#	A	augmented	A augmented	augmented major tetrachord	A augmented major tetrachord	C# E# G# A	4
"001100101100"	61	*	E-	minor	E- minor	Balinese pentachord	E- Balinese pentachord	D E- G- A- A	5
"011110000010"	29	A#dim/C#addD,D#	A#	diminished	A# diminished	minor-third pentacluster	A# minor-third pentacluster	C# D D# E A#	5
"100111001100"	69	Fm7/CaddA,E	F	other	F other	Schoenberg Anagram hexachord	F Schoenberg Anagram hexachord	C E- E F A- A	6
"000010110000"	4165	*	E	minor	E minor	minor trichord	E minor trichord	E F# G	3
"001100010100"	700	*	E-	major	E- major	minor-second quartal tetrachord	E- minor-second quartal tetrachord	D E- G A	4
"000001011110"	38	*	G	minor	G minor	major-second pentacluster	G major-second pentacluster	F G A- A B-	5
"011010000010"	806	A#dim/C#addD	A#	diminished	A# diminished	major-third diminished terachord	A# major-third diminished terachord	C# D E A#	4
"111010100001"	230	Bsus/CaddD-,D	B	other	B other	combinatorial I (I11)	B combinatorial I (I11)	C D- D E F# B	6
"000001001101"	780	*	G#	minor	G# minor	major-third diminished terachord	G# major-third diminished terachord	F G# A B	4
"111011000101"	26	*	B	other	B other		B 	C D- D E F A B	7
"101101011110"	35	Cm11addA,A-	C	minor	C minor	Greek	C Greek	C D E- F G A- A B-	8
"011100000001"	206	*	B	other	B other	major-second tetracluster	B major-second tetracluster	C# D D# B	4
"100010000101"	7405	Am/CaddB	A	minor	A minor	major-second minor tetrachord	A major-second minor tetrachord	C E A B	4
"110101100001"	28	CdimaddF,C-,D-	C	diminished	C diminished		C 	C D- E- F G- C-	6
"010001100110"	107	F#mM7/C#addA#	F#	other	F# other	major-augmented ninth chord	F# major-augmented ninth chord	C# E# F# A A#	5
"101000001101"	164	*	B	minor	B minor	alternating pentachord	B alternating pentachord	C D A- A B	5
"011000101100"	258	Dmaj7/C#addG#	D	major	D major	Hirajoshi pentatonic	D Hirajoshi pentatonic	C# D F# G# A	5
"111010110011"	9	C7addB,D-,F#,D	C	major	C major		C 	C D- D E F# G B- B	8
"000001101011"	132	Fdim/C-addB-,G-	F	diminished	F diminished	locrian pentachord	F locrian pentachord	F G- A- B- C-	5
"011010011010"	38	C#ob9addG#	C#	other	C# other	Messiaen's truncated mode 2	C# Messiaen's truncated mode 2	C# D E G G# B-	6
"100111010110"	24	F11/CaddE	F	major	F major		F 	C E- E F G A B-	7
"101001111010"	6	Gm7/CaddF#,A-	G	minor	G minor		G 	C D F F# G A- B-	7
"011000100001"	4552	Bm/C#	B	minor	B minor	major-second minor tetrachord	B major-second minor tetrachord	C# D F# B	4
"000000100011"	1853	Bpower/F#addA#	B	other	B other	incomplete major-seventh chord	B incomplete major-seventh chord	F# A# B	3
"011000001000"	1113	C#poweraddD	C#	other	C# other	tritone-fourth	C# tritone-fourth	C# D G#	3
"000110000000"	8254	*	F-	other	F- other	interval class 1	F- interval class 1	E- F-	2
"010000101110"	67	F#m/C#addA#,G#	F#	other	F# other	center-cluster pentachord	F# center-cluster pentachord	C# F# G# A A#	5
"011000011010"	42	Gm/C#addG#	G	minor	G minor	Javanese pentachord	G Javanese pentachord	C# D G G# B-	5
"101111001100"	16	D/ob9/CaddA,E	D	other	D other		D 	C D E- E F A- A	7
"100111001000"	148	Fm7/CaddE	F	minor	F minor	center-cluster pentamirror	F center-cluster pentamirror	C E- E F A-	5
"110000000011"	55	*	B-	minor	B- minor	chromatic tetramirror	B- chromatic tetramirror	C D- B- C-	4
"101110101101"	6	Bm/CaddA,A-,E,E-	B	minor	B minor		B 	C D E- E F# A- A B	8
"010010110111"	38	F#m7/C#addG,A#,B	F#	other	F# other		F# 	C# E F# G A A# B	7
"111001001100"	175	D-maj7/CaddA,D	D-	other	D- other	quasi raga Bauli	D- quasi raga Bauli	C D- D F A- A	6
"000101010111"	15	E-addA,F,B	E-	other	E- other	combinatorial I (I5)	E- combinatorial I (I5)	E- F G A B- B	6
"110111000010"	10	B-dim/CaddF,E-	B-	other	B- other		B- 	C D- E- F- F B-	6
"010111110000"	14	C#dimaddE#,F#,D#	C#	other	C# other	combinatorial I (I1)	C# combinatorial I (I1)	C# D# E E# F# G	6
"110000110110"	40	G-/CaddG,A	G-	major	G- major	alternating hexamirror	G- alternating hexamirror	C D- G- G A B-	6
"100010000001"	9132	*	C	major	C major	incomplete major-seventh chord	C incomplete major-seventh chord	C E B	3
"101011110111"	5	C13addF#,B	C	major	C major		C 	C D E F F# G A B- B	9
"101101010100"	359	Dm7/CaddG,E-	D	minor	D minor	dorian hexachord	D dorian hexachord	C D E- F G A	6
"111000110000"	72	*	D-	other	D- other	double pentacluster	D- double pentacluster	C D- D F# G	5
"010110001010"	342	A#/o7/C#addD#	A#	diminished	A# diminished	Kumoi pentachord	A# Kumoi pentachord	C# D# E G# A#	5
"001000001110"	343	*	B-	major	B- major	major third tetracluster	B- major third tetracluster	D A- A B-	4
"001101001001"	1474	Bo7/DaddE-	B	diminished	B diminished	diminished minor-ninth chord	B diminished minor-ninth chord	D E- F A- B	5
"000111000110"	26	*	F-	other	F- other	double pentacluster	F- double pentacluster	E- F- F A B-	5
"001101110110"	56	E-mM9/DaddG,A	E-	other	E- other		E- 	D E- F G- G A B-	7
"111000001101"	18	*	B	other	B other		B 	C D- D A- A B	6
"011001100110"	37	DmM7/C#addA#,F#	D	other	D other	E all combinatorial (P2, P6, P10, I3, I7, R4, R8, RI1, RI5, RI9)	D E all combinatorial (P2, P6, P10, I3, I7, R4, R8, RI1, RI5, RI9)	C# D F F# A A#	6
"100110001001"	185	A-/CaddE,B	A-	other	A- other	Lebanese pentachord	A- Lebanese pentachord	C E- E A- B	5
"101111100100"	11	Dm7/CaddE-,F#,E	D	other	D other		D 	C D E- E F F# A	7
"011010111011"	8	C#/o11addA#,G#	C#	other	C# other		C# 	C# D E F# G G# A# B	8
"110000100101"	155	*	A	other	A other	minor-seventh pentacluster	A minor-seventh pentacluster	C D- G- A C-	5
"010001000010"	30899	A#m/C#	A#	minor	A# minor	minor triad	A# minor triad	C# E# A#	3
"101010001110"	14	AmM7/CaddB-,D	A	minor	A minor	combinatorial I (I11)	A combinatorial I (I11)	C D E G# A B-	6
"010111100001"	14	B/C#addE#,E	B	major	B major	combinatorial I (I3)	B combinatorial I (I3)	C# D# E E# F# B	6
"010111100110"	16	D#/ob9/C#addA#,E#	D#	other	D# other		D# 	C# D# E E# F# A A#	7
"011010000001"	1717	*	C#	minor	C# minor	minor tetramirror	C# minor tetramirror	C# D E B	4
"010101110101"	8	C#dom7dim5addA,F#,D#	C#	other	C# other	Neapolitan-major mode	C# Neapolitan-major mode	C# D# E# F# G A B	7
"111010000110"	43	Am/CaddB-,D-,D	A	minor	A minor		A 	C D- D E A B-	6
"101010010001"	3608	CM9	C	major	C major	major-ninth chord	C major-ninth chord	C D E G B	5
"001001100000"	1285	*	D	other	D other	major-minor trichord	D major-minor trichord	D F F#	3
"001001111000"	54	DdimaddG,F#	D	other	D other	minor-third pentacluster	D minor-third pentacluster	D F F# G A-	5
"010110101111"	23	C#m11addA,A#	C#	minor	C# minor	Greek	C# Greek	C# D# E F# G# A A# B	8
"010001010000"	3751	*	C#	other	C# other	incomplete half-diminished seventh chord	C# incomplete half-diminished seventh chord	C# E# G	3
"010001110011"	25	F#maj7/C#addG,B	F#	major	F# major	complement of all tri-chord hexachord	F# complement of all tri-chord hexachord	C# E# F# G A# B	6
"001001101101"	178	Bo7/DaddA,F#	B	other	B other	combinatorial I (I11)	B combinatorial I (I11)	D F F# A- A B	6
"000010101111"	15	EaddA,A#,F#	E	major	E major	combinatorial I (I3)	E combinatorial I (I3)	E F# G# A A# B	6
"010111001000"	60	C#maddE#,D#	C#	other	C# other	center-cluster pentachord	C# center-cluster pentachord	C# D# E E# G#	5
"100100001001"	1590	A-/C-addC-	A-	other	A- other	major-minor tetramirror	A- major-minor tetramirror	C E- A- C-	4
"001010010111"	42	E/o7/DaddA,B	E	other	E other	blues scale	E blues scale	D E G A B- B	6
"100001100001"	51	*	B	other	B other	double tritone tetramirror	B double tritone tetramirror	C F F# B	4
"010110100011"	177	BM11/C#	B	major	B major	locrian hexachord	B locrian hexachord	C# D# E F# A# B	6
"110101110001"	5	CdimaddG,F,C-,D-	C	other	C other		C 	C D- E- F G- G C-	7
